division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,total_impressions,total_views,sov_google_pct,sov_email_pct,sov_facebook_pct,sov_affiliate_pct,sales_per_1000_impressions,sales_per_view,efficiency_google,efficiency_email,efficiency_facebook,efficiency_affiliate,grp_proxy,reach_proxy,frequency_proxy,wow_total_impressions_pct,wow_sales_pct,wow_facebook_impressions_pct,wow_google_impressions_pct,z_total_impressions,z_sales,z_facebook_impressions,z_google_impressions,is_anomaly_period
N,2018-11-24,1961,3053,935,1287271.162,1060684,57544,4728,1069743,2406434.162,9742,0.04,53.49,44.08,2.39,444.5345,109.8073,1144.1102,0.831,1.0085,18.59,202.96,802145.0,3.0,33.43,76.09,101.92,854.08,2.975,4.494,2.941,1.464,1
N,2018-12-01,2915,2096,864,1590836.387,227190,20282,4896,648151,1839172.387,9907,0.05,86.5,12.35,1.1,352.4145,65.4235,750.1748,0.4074,2.8529,31.957,155.12,613057.0,3.0,-23.57,-39.41,-78.58,-7.59,1.593,2.211,-0.114,1.23,1
N,2018-12-08,22204,2300,691,984335.3954,133739,22077,24647,618027,1140842.3954,49151,0.06,86.28,11.72,1.94,541.7286,12.574,894.3951,0.6279,4.6211,27.9942,96.22,380281.0,3.0,-37.97,-4.65,-41.13,-20.02,-0.109,2.048,-0.457,0.659,1
N,2018-12-15,19966,4281,775,816754.2104,252269,12647,23686,506346,1082445.2104,47933,0.07,75.45,23.31,1.17,467.7798,10.5636,653.3497,0.6199,2.0072,40.0368,91.3,360815.0,3.0,-5.12,-18.07,88.63,12.16,-0.252,1.443,-0.022,0.936,0
N,2018-12-22,12184,4277,392,797991.3755,83255,12498,15813,296558,894136.3755,32274,0.04,89.25,9.31,1.4,331.6698,9.1888,756.5255,0.3716,3.562,23.7284,75.41,298045.0,3.0,-17.4,-41.43,-67.0,-49.42,-0.71,0.308,-0.642,-0.328,0
N,2018-12-29,11360,4505,991,1123552.955,62064,17864,15951,128758,1204471.955,31816,0.08,93.28,5.15,1.48,106.9,4.047,129.9273,0.1146,2.0746,7.2077,101.59,401491.0,3.0,34.71,-56.58,-25.45,152.81,0.046,-0.601,-0.72,1.649,0
N,2019-01-05,8019,4192,313,1121856.585,25538,18754,12114,148857,1166461.585,24325,0.03,96.18,2.19,1.61,127.6141,6.1195,475.5815,0.1327,5.8288,7.9373,98.38,388821.0,3.0,-3.16,15.61,-58.85,-68.42,-0.047,-0.492,-0.853,-0.589,0
N,2019-01-12,12304,4810,22,841346.9042,60140,32581,16555,127820,934089.9042,33669,0.0,90.07,6.44,3.49,136.8391,3.7964,5810.0,0.1519,2.1254,3.9231,78.78,311363.0,3.0,-19.92,-14.13,135.49,-92.97,-0.613,-0.606,-0.727,-1.549,0
N,2019-01-19,13541,3496,8,1055460.245,134645,36618,16062,160961,1226731.245,33099,0.0,86.04,10.98,2.99,131.2113,4.863,20120.125,0.1525,1.1954,4.3957,103.47,408910.0,3.0,31.33,25.93,123.89,-63.64,0.1,-0.427,-0.454,-1.595,0
N,2019-01-26,12637,4410,489,859735.234,455505,37564,15756,141607,1353293.2340000002,32803,0.04,63.53,33.66,2.78,104.6388,4.3169,289.5849,0.1647,0.3109,3.7698,114.14,451098.0,3.0,10.32,-12.02,238.3,6012.5,0.409,-0.531,0.723,-0.008,0
N,2019-02-02,8927,3103,372,826305.1625,339873,34587,11985,167234,1201137.1625,24015,0.03,68.79,28.3,2.88,139.2297,6.9637,449.5538,0.2024,0.492,4.8352,101.31,400379.0,3.0,-11.24,18.1,-25.39,-23.93,0.038,-0.393,0.299,-0.394,0
N,2019-02-09,11379,3314,880,830154.4449,191304,33627,14222,153612,1055965.4449,28915,0.08,78.62,18.12,3.18,145.4707,5.3125,174.5591,0.185,0.803,4.5681,89.06,351988.0,3.0,-12.09,-8.15,-43.71,136.56,-0.316,-0.466,-0.246,1.282,0
N,2019-02-16,16156,5779,385,1060871.39,212760,34637,21271,223133,1308653.39,43206,0.03,81.07,16.26,2.65,170.5058,5.1644,579.5662,0.2103,1.0488,6.442,110.38,436218.0,3.0,23.93,45.26,11.22,-56.25,0.3,-0.09,-0.167,-0.351,0
N,2019-02-23,5547,3832,110,697249.5886,85857,27492,9874,178311,810708.5886,19253,0.01,86.0,10.59,3.39,219.9446,9.2615,1621.0091,0.2557,2.0768,6.4859,68.38,270236.0,3.0,-38.05,-20.09,-59.65,-71.43,-0.914,-0.333,-0.632,-1.259,0
N,2019-03-02,763,4922,734,956532.6308,41341,30149,4754,155503,1028756.6308,10439,0.07,92.98,4.02,2.93,151.1563,14.8964,211.8569,0.1626,3.7615,5.1578,86.77,342919.0,3.0,26.9,-12.79,-51.85,567.27,-0.382,-0.456,-0.796,0.801,0
N,2019-03-09,872,4372,275,891918.644,60627,30539,3548,142644,983359.644,8792,0.03,90.7,6.17,3.11,145.0578,16.2243,518.7055,0.1599,2.3528,4.6709,82.94,327787.0,3.0,-4.41,-8.27,46.65,-62.53,-0.493,-0.526,-0.725,-0.714,0
N,2019-03-16,964,5184,801,820726.8766,216232,49100,5542,176843,1086859.8766,11690,0.07,75.51,19.9,4.52,162.71,15.1277,220.7778,0.2155,0.8178,3.6017,91.67,362287.0,3.0,10.53,23.98,256.66,191.27,-0.241,-0.341,-0.154,1.022,0
N,2019-03-23,365,8587,936,819516.4198,264397,31592,9337,190655,1116441.4198,18289,0.08,73.4,23.68,2.83,170.7703,10.4246,203.6912,0.2326,0.7211,6.0349,94.16,372147.0,3.0,2.72,7.81,22.27,16.85,-0.169,-0.266,0.022,1.467,0
N,2019-03-30,321,9435,568,1006498.791,287779,33562,9481,177133,1328407.791,19237,0.04,75.77,21.66,2.53,133.3423,9.2079,311.8539,0.176,0.6155,5.2778,112.04,442803.0,3.0,18.99,-7.09,8.84,-39.32,0.348,-0.339,0.108,0.253,0
N,2019-04-06,3930,10912,564,842380.4202,91578,24764,13867,138652,959286.4202,28709,0.06,87.81,9.55,2.58,144.5366,4.8296,245.8369,0.1646,1.514,5.5989,80.91,319762.0,3.0,-27.79,-21.72,-68.18,-0.7,-0.552,-0.547,-0.611,0.24,0
N,2019-04-13,4907,9289,67,817810.0014,184987,30916,13453,142113,1033780.0014,27649,0.01,79.11,17.89,2.99,137.4693,5.1399,2121.0896,0.1738,0.7682,4.5967,87.19,344593.0,3.0,7.77,2.5,102.0,-88.12,-0.37,-0.529,-0.269,-1.401,0
N,2019-04-20,7220,10492,378,888523.3626,240869,21160,17774,179878,1150930.3626,35486,0.03,77.2,20.93,1.84,156.2892,5.069,475.8677,0.2024,0.7468,8.5009,97.07,383643.0,3.0,11.33,26.57,30.21,464.18,-0.085,-0.324,-0.064,-0.374,0
N,2019-04-27,10354,7990,747,1031824.838,199645,22831,18225,171109,1255047.838,36569,0.06,82.21,15.91,1.82,136.3366,4.6791,229.0616,0.1658,0.8571,7.4946,105.85,418349.0,3.0,9.05,-4.87,-17.11,97.62,0.169,-0.372,-0.215,0.844,0
